"ons_code","name","mp","percsigned","Remain","polParty","EER17CD","EER17NM","partyColour"
"E14000990","Tewkesbury","Mr Laurence Robertson MP",8.57500029483566,46.4,"Conservative","E15000009","South West","#0087DC"
"E14000991","The Cotswolds","Sir Geoffrey Clifton-Brown MP",11.5924901619172,52.1,"Conservative","E15000009","South West","#0087DC"
"E14000992","The Wrekin","Mark Pritchard MP",5.40148510898784,40.7,"Conservative","E15000005","West Midlands","#0087DC"
"E14000993","Thirsk and Malton","Kevin Hollinrake MP",7.01240898865533,43.6,"Conservative","E15000003","Yorkshire and The Humber","#0087DC"
"E14000994","Thornbury and Yate","Luke Hall MP",9.30559990710367,47.8,"Conservative","E15000009","South West","#0087DC"
"E14000995","Thurrock","Jackie Doyle-Price MP",3.86022200782434,29.7,"Conservative","E15000006","Eastern","#0087DC"
"E14000996","Tiverton and Honiton","Neil Parish MP",8.18644211136751,42.2,"Conservative","E15000009","South West","#0087DC"
"E14000997","Tonbridge and Malling","Tom Tugendhat MP",10.7388857973165,47.1,"Conservative","E15000008","South East","#0087DC"
"E14000998","Tooting","Dr Rosena Allin-Khan MP",20.8506010303377,74.4,"Labour","E15000007","London","#DC241f"
"E14000999","Torbay","Kevin Foster MP",5.72348615703499,37.5,"Conservative","E15000009","South West","#0087DC"
"E14001000","Torridge and West Devon","Rt Hon Geoffrey Cox QC MP",7.82651564341197,42.8,"Conservative","E15000009","South West","#0087DC"
"E14001001","Totnes","Dr Sarah Wollaston MP",12.1635376611626,46.1,"Independent","E15000009","South West","#DDDDDD"
"E14001002","Tottenham","Rt Hon David Lammy MP",12.1103260719766,76.2,"Labour","E15000007","London","#DC241f"
"E14001003","Truro and Falmouth","Sarah Newton MP",12.820874290328,54.1,"Conservative","E15000009","South West","#0087DC"
"E14001004","Tunbridge Wells","Rt Hon Greg Clark MP",13.2876990526706,55.4,"Conservative","E15000008","South East","#0087DC"
"E14001005","Twickenham","Rt Hon Sir Vince Cable MP",21.7837819968926,66.7,"Liberal Democrat","E15000007","London","#FAA61A"
"E14001006","Tynemouth","Sir Alan Campbell MP",10.1904821776576,52.4,"Labour","E15000001","North East","#DC241f"
"E14001007","Uxbridge and South Ruislip","Rt Hon Boris Johnson MP",7.12015923455669,42.8,"Conservative","E15000007","London","#0087DC"
"E14001008","Vauxhall","Kate Hoey MP",19.4966649413557,77.6,"Labour","E15000007","London","#DC241f"
"E14001009","Wakefield","Mary Creagh MP",4.59370728529273,37.2,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14001010","Wallasey","Ms Angela Eagle MP",7.22406142142706,50.1,"Labour","E15000002","North West","#DC241f"
"E14001011","Walsall North","Eddie Hughes MP",1.89951308256193,25.8,"Conservative","E15000005","West Midlands","#0087DC"
"E14001012","Walsall South","Valerie Vaz MP",3.29193514861775,38.4,"Labour","E15000005","West Midlands","#DC241f"
"E14001013","Walthamstow","Stella Creasy MP",16.0856164383562,66.5,"Labour","E15000007","London","#DC241f"
"E14001014","Wansbeck","Ian Lavery MP",4.90392887869229,43.7,"Labour","E15000001","North East","#DC241f"
"E14001015","Wantage","Rt Hon Edward Vaizey MP",13.4737487410781,53.5,"Conservative","E15000008","South East","#0087DC"
"E14001016","Warley","Rt Hon John Spellar MP",4.06155293857161,38.4,"Labour","E15000005","West Midlands","#DC241f"
"E14001017","Warrington North","Helen Jones MP",5.69146995987703,41.9,"Labour","E15000002","North West","#DC241f"
"E14001018","Warrington South","Faisal Rashid MP",8.77522821482773,48.9,"Labour","E15000002","North West","#DC241f"
"E14001019","Warwick and Leamington","Matt Western MP",14.2750476000846,58.4,"Labour","E15000005","West Midlands","#DC241f"
"E14001020","Washington and Sunderland West","Mrs Sharon Hodgson MP",3.82650491444689,38.1,"Labour","E15000001","North East","#DC241f"
"E14001021","Watford","Richard Harrington MP",8.94806608399522,48.8,"Conservative","E15000006","Eastern","#0087DC"
"E14001022","Waveney","Peter Aldous MP",4.73560433295325,36.6,"Conservative","E15000006","Eastern","#0087DC"
"E14001023","Wealden","Ms Nusrat Ghani MP",10.4552905594163,47.2,"Conservative","E15000008","South East","#0087DC"
"E14001024","Weaver Vale","Mike Amesbury MP",8.45579344192332,49.4,"Labour","E15000002","North West","#DC241f"
"E14001025","Wellingborough","Mr Peter Bone MP",5.10433129480749,37,"Conservative","E15000004","East Midlands","#0087DC"
"E14001026","Wells","James Heappey MP",9.74373907979033,46.4,"Conservative","E15000009","South West","#0087DC"
"E14001027","Welwyn Hatfield","Rt Hon Grant Shapps MP",8.47883526557023,47.2,"Conservative","E15000006","Eastern","#0087DC"
"E14001028","Wentworth and Dearne","Rt Hon John Healey MP",2.75288671657809,29.7,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14001029","West Bromwich East","Tom Watson MP",2.4410239013979,31.8,"Labour","E15000005","West Midlands","#DC241f"
"E14001030","West Bromwich West","Mr Adrian Bailey MP",2.19082747581599,31.3,"Labour","E15000005","West Midlands","#DC241f"
"E14001031","West Dorset","Rt Hon Sir Oliver Letwin MP",11.3505265900041,49,"Conservative","E15000009","South West","#0087DC"
"E14001032","West Ham","Lyn Brown MP",7.83923375701299,52,"Labour","E15000007","London","#DC241f"
"E14001033","West Lancashire","Rosie Cooper MP",6.62334352701325,45,"Labour","E15000002","North West","#DC241f"
"E14001034","West Suffolk","Rt Hon Matt Hancock MP",5.70520292465826,36.8,"Conservative","E15000006","Eastern","#0087DC"
"E14001035","West Worcestershire","Harriett Baldwin MP",9.7254004576659,47.5,"Conservative","E15000005","West Midlands","#0087DC"
"E14001036","Westminster North","Ms Karen Buck MP",14.1126691266913,66.3,"Labour","E15000007","London","#DC241f"
"E14001037","Westmorland and Lonsdale","Tim Farron MP",10.7956082764906,52.9,"Liberal Democrat","E15000002","North West","#FAA61A"
"E14001038","Weston-super-Mare","John Penrose MP",7.17993960164229,42.8,"Conservative","E15000009","South West","#0087DC"
"E14001039","Wigan","Lisa Nandy MP",4.25196085573444,37,"Labour","E15000002","North West","#DC241f"
"E14001040","Wimbledon","Stephen Hammond MP",21.6377741348375,70.6,"Conservative","E15000007","London","#0087DC"
"E14001041","Winchester","Steve Brine MP",15.4379167753232,60.4,"Conservative","E15000008","South East","#0087DC"
"E14001042","Windsor","Adam Afriyie MP",11.6673415050122,53.3,"Conservative","E15000008","South East","#0087DC"
"E14001043","Wirral South","Alison McGovern MP",8.98364904264207,53.5,"Labour","E15000002","North West","#DC241f"
"E14001044","Wirral West","Margaret Greenwood MP",10.4697216796,55.3,"Labour","E15000002","North West","#DC241f"
"E14001045","Witham","Rt Hon Priti Patel MP",6.63400806373932,39.5,"Conservative","E15000006","Eastern","#0087DC"
"E14001046","Witney","Robert Courts MP",12.558279093385,53.7,"Conservative","E15000008","South East","#0087DC"
"E14001047","Woking","Mr Jonathan Lord MP",12.9558170943469,55.7,"Conservative","E15000008","South East","#0087DC"
"E14001048","Wokingham","Rt Hon John Redwood MP",13.2251526163662,57.3,"Conservative","E15000008","South East","#0087DC"
"E14001049","Wolverhampton North East","Emma Reynolds MP",2.52707059316766,32.3,"Labour","E15000005","West Midlands","#DC241f"
"E14001050","Wolverhampton South East","Rt Hon Pat McFadden MP",2.18235202778052,31.9,"Labour","E15000005","West Midlands","#DC241f"
"E14001051","Wolverhampton South West","Eleanor Smith MP",5.08749982025509,45.6,"Labour","E15000005","West Midlands","#DC241f"
"E14001052","Worcester","Mr Robin Walker MP",8.22071102694327,46.3,"Conservative","E15000005","West Midlands","#0087DC"
"E14001053","Workington","Sue Hayman MP",4.80215017011823,39,"Labour","E15000002","North West","#DC241f"
"E14001054","Worsley and Eccles South","Barbara Keeley MP",5.64811517525563,40.2,"Labour","E15000002","North West","#DC241f"
"E14001055","Worthing West","Sir Peter Bottomley MP",8.68654192552292,44,"Conservative","E15000008","South East","#0087DC"
"E14001056","Wycombe","Mr Steve Baker MP",9.43902177410705,51.5,"Conservative","E15000008","South East","#0087DC"
"E14001057","Wyre and Preston North","Rt Hon Ben Wallace MP",6.51095210680703,45.8,"Conservative","E15000002","North West","#0087DC"
"E14001058","Wyre Forest","Mark Garnier MP",4.83986027747712,36.9,"Conservative","E15000005","West Midlands","#0087DC"
"E14001059","Wythenshawe and Sale East","Mike Kane MP",8.23492286966126,50.4,"Labour","E15000002","North West","#DC241f"
"E14001060","Yeovil","Mr Marcus Fysh MP",6.24382799174073,40.1,"Conservative","E15000009","South West","#0087DC"
"E14001061","York Central","Rachael Maskell MP",12.7209697909265,61.2,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14001062","York Outer","Julian Sturdy MP",10.6192779957589,55.3,"Conservative","E15000003","Yorkshire and The Humber","#0087DC"
"N06000001","Belfast East","Gavin Robinson MP",7.43671938388689,48.1,"Democratic Unionist Party","N07000001","Northern Ireland","#D46A4C"
"N06000002","Belfast North","Rt Hon Nigel Dodds MP",6.23015823221613,50.4,"Democratic Unionist Party","N07000001","Northern Ireland","#D46A4C"
"N06000003","Belfast South","Emma Little Pengelly MP",12.6237199537255,69.5,"Democratic Unionist Party","N07000001","Northern Ireland","#D46A4C"
"N06000004","Belfast West","Paul Maskey MP",5.59443549651506,74.1,"Sinn Féin","N07000001","Northern Ireland","#326760"
"N06000005","East Antrim","Rt Hon Sammy Wilson MP",5.27171323673664,44.8,"Democratic Unionist Party","N07000001","Northern Ireland","#D46A4C"
"N06000006","East Londonderry","Mr Gregory Campbell MP",4.423342672769,52,"Democratic Unionist Party","N07000001","Northern Ireland","#D46A4C"
"N06000007","Fermanagh and South Tyrone","Michelle Gildernew MP",5.28052805280528,58.6,"Sinn Féin","N07000001","Northern Ireland","#326760"
"N06000008","Foyle","Elisha McCallion MP",8.60500135136874,78.3,"Sinn Féin","N07000001","Northern Ireland","#326760"
"N06000009","Lagan Valley","Rt Hon Sir Jeffrey M. Donaldson MP",6.41616277953738,46.9,"Democratic Unionist Party","N07000001","Northern Ireland","#D46A4C"
"N06000010","Mid Ulster","Francie Molloy MP",4.71111573580292,60.4,"Sinn Féin","N07000001","Northern Ireland","#326760"
"N06000011","Newry and Armagh","Mickey Brady MP",5.78043214151897,62.9,"Sinn Féin","N07000001","Northern Ireland","#326760"
"N06000012","North Antrim","Ian Paisley MP",3.76325455679534,37.8,"Democratic Unionist Party","N07000001","Northern Ireland","#D46A4C"
"N06000013","North Down","Lady Hermon MP",7.53008294445906,52.4,"Independent","N07000001","Northern Ireland","#DDDDDD"
"N06000014","South Antrim","Paul Girvan MP",5.81491002570694,58.8,"Democratic Unionist Party","N07000001","Northern Ireland","#D46A4C"
"N06000015","South Down","Chris Hazzard MP",7.46272189349112,67.2,"Sinn Féin","N07000001","Northern Ireland","#326760"
"N06000016","Strangford","Jim Shannon MP",4.97074804407943,44.5,"Democratic Unionist Party","N07000001","Northern Ireland","#D46A4C"
"N06000017","Upper Bann","David Simpson MP",4.69791611988872,47.4,"Democratic Unionist Party","N07000001","Northern Ireland","#D46A4C"
"N06000018","West Tyrone","Órfhlaith Begley MP",5.26278348461998,66.8,"Sinn Féin","N07000001","Northern Ireland","#326760"
"S14000001","Aberdeen North","Kirsty Blackman MP",8.27005828853421,56.9,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000002","Aberdeen South","Ross Thomson MP",10.1680816186725,67.9,"Conservative","S15000001","Scotland","#0087DC"
"S14000003","Airdrie and Shotts","Neil Gray MP",5.38712247410734,60.2,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000004","Angus","Kirstene Hair MP",5.61554151392831,51.8,"Conservative","S15000001","Scotland","#0087DC"
"S14000005","Argyll and Bute","Brendan O'Hara MP",10.1561740820435,60.6,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000006","Ayr, Carrick and Cumnock","Bill Grant MP",5.95883854499043,55.9,"Conservative","S15000001","Scotland","#0087DC"
"S14000007","Banff and Buchan","David Duguid MP",4.16700522737737,46.4,"Conservative","S15000001","Scotland","#0087DC"
"S14000008","Berwickshire, Roxburgh and Selkirk","John Lamont MP",8.23084814877342,56.7,"Conservative","S15000001","Scotland","#0087DC"
"S14000009","Caithness, Sutherland and Easter Ross","Jamie Stone MP",6.60369742471946,48.7,"Liberal Democrat","S15000001","Scotland","#FAA61A"
"S14000010","Central Ayrshire","Dr Philippa Whitford MP",6.62092143957429,58.4,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000011","Coatbridge, Chryston and Bellshill","Hugh Gaffney MP",6.90197218075902,61.2,"Labour","S15000001","Scotland","#DC241f"
"S14000012","Cumbernauld, Kilsyth and Kirkintilloch East","Stuart C. McDonald MP",8.64676631597586,63,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000013","Dumfries and Galloway","Mr Alister Jack MP",6.34249471458774,54.9,"Conservative","S15000001","Scotland","#0087DC"
"S14000014","Dumfriesshire, Clydesdale and Tweeddale","Rt Hon David Mundell MP",8.48804112324228,55.4,"Conservative","S15000001","Scotland","#0087DC"
"S14000015","Dundee East","Stewart Hosie MP",8.07831842476945,61.6,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000016","Dundee West","Chris Law MP",8.91777384722965,59.3,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000017","Dunfermline and West Fife","Douglas Chapman MP",9.81759724560449,60.6,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000018","East Dunbartonshire","Jo Swinson MP",15.1061848547656,73.1,"Liberal Democrat","S15000001","Scotland","#FAA61A"
"S14000019","East Kilbride, Strathaven and Lesmahagow","Dr Lisa Cameron MP",9.37739043200201,63.1,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000020","East Lothian","Martin Whitfield MP",12.4289658417006,64.6,"Labour","S15000001","Scotland","#DC241f"
"S14000021","East Renfrewshire","Paul Masterton MP",13.7395843510545,74.3,"Conservative","S15000001","Scotland","#0087DC"
"S14000022","Edinburgh East","Tommy Sheppard MP",18.2586008130575,72.4,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000023","Edinburgh North and Leith","Deidre Brock MP",23.6170235466078,78.2,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000024","Edinburgh South","Ian Murray MP",22.3673863557978,77.8,"Labour","S15000001","Scotland","#DC241f"
"S14000025","Edinburgh South West","Joanna Cherry QC MP",16.5686332995287,72.1,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000026","Edinburgh West","Christine Jardine MP",15.4841352697863,71.2,"Liberal Democrat","S15000001","Scotland","#FAA61A"
"S14000027","Na h-Eileanan an Iar","Angus Brendan MacNeil MP",8.23317578212919,55.2,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000028","Falkirk","John McNally MP",7.75959589171511,57.9,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000029","Glasgow Central","Alison Thewliss MP",14.586803331198,71.2,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000030","Glasgow East","David Linden MP",5.42050812865086,56.2,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000031","Glasgow North","Patrick Grady MP",19.0836485918453,78.4,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000032","Glasgow North East","Mr Paul Sweeney MP",6.75073109997973,59.3,"Labour","S15000001","Scotland","#DC241f"
"S14000033","Glasgow North West","Carol Monaghan MP",12.0874137271297,68.5,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000034","Glasgow South","Stewart Malcolm McDonald MP",14.6340452573702,71.8,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000035","Glasgow South West","Chris Stephens MP",6.84224575140137,59.1,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000036","Glenrothes","Peter Grant MP",4.90415380694849,52.4,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000037","Gordon","Colin Clark MP",8.63417715368544,55.7,"Conservative","S15000001","Scotland","#0087DC"
"S14000038","Inverclyde","Ronnie Cowan MP",7.23665957643577,63.8,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000039","Inverness, Nairn, Badenoch and Strathspey","Drew Hendry MP",9.48266499330252,59.9,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000040","Kilmarnock and Loudoun","Alan Brown MP",6.39212639212639,60.5,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000041","Kirkcaldy and Cowdenbeath","Lesley Laird MP",7.16426742824798,56.7,"Labour","S15000001","Scotland","#DC241f"
"S14000042","Lanark and Hamilton East","Angela Crawley MP",7.55487429483233,64,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000043","Linlithgow and East Falkirk","Martyn Day MP",8.67208067466869,58,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000044","Livingston","Hannah Bardell MP",8.62340554048772,56.7,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000045","Midlothian","Danielle Rowley MP",10.7075951794433,62.1,"Labour","S15000001","Scotland","#DC241f"
"S14000046","Moray","Douglas Ross MP",6.39604771277228,50.1,"Conservative","S15000001","Scotland","#0087DC"
"S14000047","Motherwell and Wishaw","Marion Fellows MP",6.0334841129744,62.3,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000048","North Ayrshire and Arran","Patricia Gibson MP",6.82766335460946,57.6,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000049","North East Fife","Stephen Gethins MP",12.2076533566963,63.7,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000050","Ochil and South Perthshire","Luke Graham MP",9.47802708361726,60.5,"Conservative","S15000001","Scotland","#0087DC"
"S14000051","Orkney and Shetland","Rt Hon Alistair Carmichael MP",9.5928533659867,59.7,"Liberal Democrat","S15000001","Scotland","#FAA61A"
"S14000052","Paisley and Renfrewshire North","Gavin Newlands MP",9.37090524832688,64.5,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000053","Paisley and Renfrewshire South","Mhairi Black MP",8.56114379888107,65.2,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000054","Perth and North Perthshire","Pete Wishart MP",9.02909980962741,60.1,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000055","Ross, Skye and Lochaber","Rt Hon Ian Blackford MP",12.4164417311281,56.5,"Scottish National Party","S15000001","Scotland","#FEF987"
"S14000056","Rutherglen and Hamilton West","Ged Killen MP",8.03420848035405,62.4,"Labour","S15000001","Scotland","#DC241f"
"S14000057","Stirling","Stephen Kerr MP",13.2789448636889,67.7,"Conservative","S15000001","Scotland","#0087DC"
"S14000058","West Aberdeenshire and Kincardine","Andrew Bowie MP",10.9002349131352,60.8,"Conservative","S15000001","Scotland","#0087DC"
"S14000059","West Dunbartonshire","Martin Docherty-Hughes MP",6.95179735156391,62,"Scottish National Party","S15000001","Scotland","#FEF987"
"W07000041","Ynys Môn","Albert Owen MP",6.58387297081522,49.1,"Labour","W08000001","Wales","#DC241f"
"W07000042","Delyn","Rt Hon David Hanson MP",6.35557545902374,45.6,"Labour","W08000001","Wales","#DC241f"
"W07000043","Alyn and Deeside","Rt Hon Mark Tami MP",6.11274553505096,41.9,"Labour","W08000001","Wales","#DC241f"
"W07000044","Wrexham","Ian C. Lucas MP",5.69406523925851,42.4,"Labour","W08000001","Wales","#DC241f"
"W07000045","Llanelli","Nia Griffith MP",4.8888209673722,43.3,"Labour","W08000001","Wales","#DC241f"
"W07000046","Gower","Tonia Antoniazzi MP",8.30643764661429,50.7,"Labour","W08000001","Wales","#DC241f"
"W07000047","Swansea West","Geraint Davies MP",8.07327098520545,56.6,"Labour","W08000001","Wales","#DC241f"
"W07000048","Swansea East","Carolyn Harris MP",4.501449096627,38.2,"Labour","W08000001","Wales","#DC241f"
"W07000049","Aberavon","Stephen Kinnock MP",4.3145861911294,39.9,"Labour","W08000001","Wales","#DC241f"
"W07000050","Cardiff Central","Jo Stevens MP",11.8236728856198,68,"Labour","W08000001","Wales","#DC241f"
"W07000051","Cardiff North","Anna McMorrin MP",12.8003760749938,60.9,"Labour","W08000001","Wales","#DC241f"
"W07000052","Rhondda","Chris Bryant MP",3.51566050426278,39.6,"Labour","W08000001","Wales","#DC241f"
"W07000053","Torfaen","Nick Thomas-Symonds MP",4.38384801020643,39.2,"Labour","W08000001","Wales","#DC241f"
"W07000054","Monmouth","David T. C. Davies MP",9.98079513859031,51.9,"Conservative","W08000001","Wales","#0087DC"
"W07000055","Newport East","Jessica Morden MP",5.33410082985561,40.7,"Labour","W08000001","Wales","#DC241f"
"W07000056","Newport West",NA,7.14306471767749,46.3,NA,"W08000001","Wales","#EEEEEE"
"W07000057","Arfon","Hywel Williams MP",10.9420362398638,64.2,"Plaid Cymru","W08000001","Wales","#008142"
"W07000058","Aberconwy","Guto Bebb MP",7.48234711153322,47.8,"Conservative","W08000001","Wales","#0087DC"
"W07000059","Clwyd West","Rt Hon David Jones MP",6.96596254024984,47,"Conservative","W08000001","Wales","#0087DC"
"W07000060","Vale of Clwyd","Chris Ruane MP",5.2752494694937,43.4,"Labour","W08000001","Wales","#DC241f"
"W07000061","Dwyfor Meirionnydd","Rt Hon Liz Saville Roberts MP",7.2856093833727,52.6,"Plaid Cymru","W08000001","Wales","#008142"
"W07000062","Clwyd South","Susan Elan Jones MP",5.49741432202647,40.1,"Labour","W08000001","Wales","#DC241f"
"W07000063","Montgomeryshire","Glyn Davies MP",7.06234452736318,44.2,"Conservative","W08000001","Wales","#0087DC"
"W07000064","Ceredigion","Ben Lake MP",10.2921570241132,54.6,"Plaid Cymru","W08000001","Wales","#008142"
"W07000065","Preseli Pembrokeshire","Rt Hon Stephen Crabb MP",6.7001675041876,44.7,"Conservative","W08000001","Wales","#0087DC"
"W07000066","Carmarthen West and South Pembrokeshire","Simon Hart MP",6.16784952738614,44.8,"Conservative","W08000001","Wales","#0087DC"
"W07000067","Carmarthen East and Dinefwr","Jonathan Edwards MP",6.78957297204596,46.8,"Plaid Cymru","W08000001","Wales","#008142"
"W07000068","Brecon and Radnorshire","Chris Davies MP",8.50449689353539,48.1,"Conservative","W08000001","Wales","#0087DC"
"W07000069","Neath","Christina Rees MP",5.00806397419528,46,"Labour","W08000001","Wales","#DC241f"
"W07000070","Cynon Valley","Rt Hon Ann Clwyd MP",3.77531236535976,43.3,"Labour","W08000001","Wales","#DC241f"
"W07000071","Merthyr Tydfil and Rhymney","Gerald Jones MP",3.5563180864177,41.6,"Labour","W08000001","Wales","#DC241f"
"W07000072","Blaenau Gwent","Nick Smith MP",3.03992578584936,38,"Labour","W08000001","Wales","#DC241f"
"W07000073","Bridgend","Mrs Madeleine Moon MP",6.21035901549248,49.7,"Labour","W08000001","Wales","#DC241f"
"W07000074","Ogmore","Chris Elmore MP",4.64604675597583,41.1,"Labour","W08000001","Wales","#DC241f"
"W07000075","Pontypridd","Owen Smith MP",6.95175707113995,53.5,"Labour","W08000001","Wales","#DC241f"
"W07000076","Caerphilly","Wayne David MP",5.49770868379836,44.9,"Labour","W08000001","Wales","#DC241f"
"W07000077","Islwyn","Chris Evans MP",4.17215924070656,41.1,"Labour","W08000001","Wales","#DC241f"
"W07000078","Vale of Glamorgan","Rt Hon Alun Cairns MP",7.95056771846183,47.4,"Conservative","W08000001","Wales","#0087DC"
"W07000079","Cardiff West","Kevin Brennan MP",12.7733411381026,56.2,"Labour","W08000001","Wales","#DC241f"
"W07000080","Cardiff South and Penarth","Stephen Doughty MP",10.0437991907155,57.2,"Labour","W08000001","Wales","#DC241f"
